fbID,page,code,nb,media
199361046769455,Meek Mill,MeekMill,309,
113707256426,Rachel Notley,rachelnotley,307,
1750766711906173,Star Wars World,StarWarsWorldFans,307,
225770760946908,Luxlo Cosplay,luxlocosplay,307,
497305810301446,Harry Styles,harrystyles,307,
162368937163098,Juliana Kanyomozi*,juliana.kanyomozi.79,306,
250852841658518,BackTrack Linux fan page,BackTrack.Fan.Page,306,
421282391826539,Explored Planet,HiveMediaExploredPlanet,306,
121294634590235,Vera Bambi,verabambilive,305,
27321532378,Pierre Poilievre,PierrePoilievreMP,303,
687514664652257,Sunitha Devadas,Sunithapdevadas,303,
1405293629792215,My Bollywood Body,mybollywoodbody,302,
210627085631371,SweetAmbs,SweetAmbsCookies,302,
750366264982712,Aishwarya Rai Bachchan - Instagram,aishwaryaraibachchan.instagram,302,
605084692897747,JagoMedia,JagoMedia.Ca,301,
410351392430906,Vamos lá Portugal [Fan-O-web],vamoslaportugal.pt,300,
1476829915786702,Naghma zar,shaparee,299,
128942563363,Paul Nicklen Photography,paulnicklen,298,
1433975720218606,Controle Dois,CanalControleDois,298,
164232993613703,The EARTH,DiscoveryourEarth,298,
209993265852209,Canadians For Liberty,CanadiansForLiberty,298,
269133329799673,워너뮤직코리아 Warner Music Korea,warnermusickorea,298,
1655610367846808,Ideas de fiestas,soyideasdefiestas,294,
185166891515318,Dogs Naturally Magazine,DogsNaturallyMagazine,294,
355646628258674,The Best Dream Cars,BestDreamCars1,293,
5388374962,Paramore,paramore,293,
5509303998,Incubus,incubus,293,
171054229642299,Vida Guerra,VidaGuerra,292,
507467129715290,Dysthymia On A Dime,dysthymiaonadime,292,
6095483909,Canadian Taxpayers Federation,TaxpayerDOTcom,292,
172850233191512,Makeup Goals,OfficialMakeupGoals,291,
512529112196553,PLS&TY,plsandty,290,
17283404678,Global Calgary,GlobalCalgary,289,media
116482731742088,The Crochet Crowd,TheCrochetCommunity,289,
243123739049614,Rafael Nadal Fans,rafanadalfans,289,
1639311706392498,Une Pomme Par Jour,unepommejour,288,
196619000354059,Herschel Supply Co.,HerschelSupply,287,
243056505768262,Debi Makhsoospuri,debiofficial,286,
1683471258604261,Black Skip Bayless,TheRealBlackSkipBayless,285,
452651288271840,Heckin pictures of DANG Doggos,heckindoggos,283,
113940341961437,Jillian Harris,designerjillian,282,
186328102070728,Wasak Esports,wasakesports,282,
223574811311113,Junaid's  ES,JunaidjayzysES,282,
298363707403,Houly's Boutique & Coiffure,houlysboutique,282,
223085621513533,Student Life Problems,studentlifeproblem,281,
594478370587744,Cüneyt Arkın,CuneytArkinResimVideo,280,
150353962118166,Cozy Cabins,cozycabinslife,279,
1614524102197653,Islam Is The Way,islamallahmuhammaad,279,
375603042490325,Swami Dipankar,SwamiDipankarJi,279,
669629886527276,By Elizabeth Lozano,byelizabethlozano,279,
237551556281297,The Toronto Zoo,TheTorontoZoo,278,
7619396355,David Guetta,DavidGuetta,278,
1114257145292373,روائع في الاشغال اليدوية Handmade crafts,AmanyRibbonArtandhandmadecrafts,277,
203238496421082,Chantal Lacroix,animatrice.Chantal.Lacroix,276,
1696388797325961,Sense Of Art,SenseOfArtsPage,276,
106043794432,Charlie Puth,charlieputh,275,
197230553809040,Injun Comedy,InjunComedy,275,
536261169767840,The Godless and Irreligious,riseofatheism,275,
2011047962493582,Québec FIER,quebecfierpage,272,
116509901745653,Epic Meal Time,EpicMealTime,272,
1489018231404445,Bite My Lily White Ass Again,nothellokittykat,272,
1913581452246456,عالم السيارات,asayarate,272,
359093871871,92.9 The Bull,929theBULL,272,
103061723084074,Sherlock Fans,sherlockshomenet,271,
24437211210,A-ha,officialaha,271,
107867130684297,Pooja's Broomstick,PoojaBroom,270,
109169333790877,Hz Muhammed Aşkı,hzmuhammedaskii,270,
200477950108161,Kinpatsu Cosplay,KinpatsuCosplay,270,
1711974572421873,88rising,88rising,267,
138661676288574,Anonymous infos QC,AnonymousInfosQc,265,
1617753965111540,Oil Sands Strong,OilSandsStrong,265,
201407800439008,Together Against Hate,westandtogetheragainsthate,265,
6002137995,Gorillaz,Gorillaz,265,
948922668512007,Gabriel Tellier,GabrielTellierofficiel,264,
11154087554,Missy Elliott,missyelliott,264,
1968230696729720,CPTSD and me,cptsdandme,264,
817835928609416,Pewdiepie l,pewdiepieI,264,
84154833263,Team Canada / Équipe Canada,teamcanada,264,
327937210552822,Le Rose Pingouin,RosePingouin,263,
762743287120651,Mundo de chicas,WorldOfGirls,263,
1586474221632710,Sophie Labelle,lasophielabelle,261,
133049773975650,السياسة بالفلاّقي,BelFallegi,261,
10419173702,Maxime Bernier,hon.maximebernier,260,
133829086988375,A Blog Of Thrones,blogofthrones,260,
853061868127719,Dessine Bandé,DessineBande,259,
101707101373912,Thug Wife. Mom Life.,thugwife.momlife1,259,
109235617331565,Chloe Sunderland Page,romasarmy,259,
949681725123273,KoalaQuiz Français,KoalaquizFR,259,
1504484599807633,ਰਘਬੀਰ ਸਿੰਘ ਭਰੋਵਾਲ Raghbir Singh Bharowal,Bharowal1,258,
655992357762122,BMW Motorcycle Scene,BMWMotorcycleScene,258,
97158441077,The Ismaili,theismaili,258,
133066930080591,Infoman,infomantv,257,
375579125789541,Jagjit Singh Favourite Ghazals,jagjitsingh.favouriteghazals,257,
911435018905071,Dead by Daylight,DeadByDaylight,257,
1056370214548428,African Heroes,africanheroesmagazine,256,
376230476272395,What If Español,What.If.espanol,256,
111206735572313,Rotobec,Rotobec,254,
228162347254869,V  Création,VCREATION2,254,
109168402464478,CHEK News,cheknews,254,media
225454397627,"It's not illegal, it's frowned upon",itsfrownedupon,254,
229844063767299,3MillionDogs,3MillionDogs,254,
545267055639763,Disney Magic Kingdoms,DisneyMagicKingdoms,254,
69132076298,Empty and Meaningless,emptylessmeaning,253,
1879967062280499,BC Proud,BCProud,252,
138735342963205,Nerd Is The Word,NerdyChicksRUS,251,
1582069265380845,Vikki Lenola,vikkilenola,251,
257283044468446,Youth Mental Health Canada,YMHECanada,250,
603370039706496,Batdad,BatDadOfficial,250,
717285781805084,Cocinando Con Reina,recetasSV,250,
118434788198374,CBC Edmonton,cbcedmonton,249,media
11604338781,Newfoundland & Labrador Tourism,NewfoundlandLabradorTourism,249,
281142685412130,Nerdgasmic,nerdgasmicfun,248,
462699397078050,ODconneries,odconneries,247,
67930989920,Rocky Mountaineer,RockyMountaineerTrain,247,
6533373917,Ottawa Citizen,TheOttawaCitizen,246,media
300863966597076,Marc Fitt,marcfitt,246,
547077701982835,Sophia Radisch,sophia.radisch,246,
104102576882,CanadaVisa.com - Campbell Cohen Canadian Immigration Law Firm,canadavisa,245,
1789061607797792,SAXY Gaming,SaxyGamingROS,245,
33882334790,Whitesnake/David Coverdale,Whitesnake.official,245,
594483310664360,المنتدى العربي لاطباء الاسنان,Arab.Forum.for.Dentists,245,
357064037817298,BrianCuisine,BrianCuisine,243,
1638112596450271,District 31,ICIDistrict31,241,
1681734165190675,Lil Skies,lilskiesofficial,241,
83715487233,CHEZ 106,1061CHEZ,241,
115874055093800,CHCH TV,CHCHTelevision,240,media
26101560328,Depeche Mode,depechemode,240,
880871902034770,Meme Qc,qcmemeqc,239,
231659197174684,Mulatto,mulatto,239,
6070248875,Kenny Chesney,KennyChesney,239,
580571262037389,Amir,AmirPageOfficielle,238,
60266912006,Liberal Party of Canada | Parti libéral du Canada,LiberalCA,238,
1417497831891194,Poche Muzik,pochemuzik,237,
1411584088851910,Babies Are Beautiful,Babiesloveme,237,
279669032211014,Ali Al-Merjany,AliAlMerjanyPage,237,
346272215464826,Erin O'Toole,erinotoolecpc,237,
1575333519356008,Spotted N'importe Quoi,spotted.nimportequoi.1,236,
236683913473366,Zhavia,ZhaviaWard,236,
326485454116244,Ben Montero Sketchbook,BenMonteroSketchbook,236,
284908468238318,Circulaires,circulaireenligne,235,
124117970984196,Roxette,RealRoxette,234,
1451283251815923,Lindito,linditocom,234,
311751192582716,Mr.Hungry - شيف شاهين,mr.hungryy,234,
458174314238936,Meanwhile in Alberta,MeanwhileInAlberta,234,
177161812331407,Jagmeet Singh,jagmeetndp,233,
782216531895082,Jon Crawley,psychicmediumjoncrawley,233,
36418290663,Maracaibo,MaracaiboVzla,232,
77825595484,Machine Gun Kelly,machinegunkellymusic,232,
1471714346464087,Queen Fumi,queenfumiofficiel,231,
1674563846138005,Sidhu Moose Wala,SidhuMooseWala,231,
119200121423582,Quotes And Thangs by Providr,quotesandthangsbyprovidr,230,
2357252001173819,Minion Humour,MinionHumour,229,
402216046508602,Hockey Memes,HockeyMemes101,229,
104498302997378,CTV News Ottawa,CTVNewsOttawa,228,media
365057285222,EMCI TV,emcitv,227,
280543414237,CTV Atlantic News,ctvnewsatlantic,227,media
173864765781,DOBERMAN PINSCHER,dobermanpinscher3,227,
1800857506898613,Momming Hard,momminghard,227,
1952941214936059,Wanderlust Vacations,wanderlustvacationsguide,227,
53128748672,"Mutah ""Napoleon"" Beale",lifeofanoutlaw,227,
16855985423,James Blunt,jamesblunt,226,
295397296245,Forkly,forklyfood,226,
709954385804183,Bangtan Memes For Clear Skin,BangtanMemesForClearSkin,226,
6840067705,Made in Alsace,MadeinAlsace,225,
109414912430939,Bieber My Balls,biebermyballs,224,
151680104849735,Col. Chris Hadfield,AstronautChrisHadfield,224,
1893414244238171,TV Punjab,tvpunjabofficial,224,
101900707336,Chocolats Favoris,chocolatsfavoris,223,
1466675956729648,ਅਮਰੀਕਾ ਦੇ ਪੰਜਾਬੀ,grewalinamerica,223,
228063120877612,LEGALIZE IT Germany,1LEGALIZE,223,
7301722641,The Smashing Pumpkins,smashingpumpkins,223,
982661921814580,Old Stock Canadian,OldStockCDN,223,
12963150442,Heartland on CBC,cbcheartland,222,
1652693918301554,Diply Video,diplyvideo,222,
253973404757126,Gabby Barrett,gabbybarrett5,222,
345079678933541,Daily Driven Exotic Cars,DailyDrivenExoticCars,222,
70625019078,Mozhdah Jamalzadah مژده جمالزاده,Mozhy.J,222,
110153655727666,Unstoppable Mother,UnstoppableMother,221,
1401284696811045,Psych2Go,psych2go,220,
325081924358831,8Comics,8comics,220,
510761295609241,J'aime Canada,jaimecanada.jmc,219,
1004005339700966,Derek Walter,EsthersDadDerek,219,
463247104020882,Mountain Cabins,mountaincabins,219,
497410677108221,"Actualités, trucs et astuces",trucsastucesmag,218,
170300219399,CBC Manitoba,cbcmanitoba,218,media
145609535509406,Madea Quotes,madeaquotes,218,
1766007650385052,Destination British Columbia,HelloBC.MX,218,
178671207454,Babbzy At Large,babbzyatlarge,218,
320583358339522,Dinah Jane,dinahjaneofficial,218,
1014274778658459,Akshon Esports,akshonesports,217,
346136235808472,Ray's Funny Page,YourPageIsFunny,216,
105875750039,Robin Sharma,RobinSharmaOfficial,215,
1777962392418963,Gifts4Family,gifts4familyOfficial,215,
228285497017,"Four Seasons Resort Punta Mita, Mexico",FourSeasonsResortPuntaMita,215,
5794733873,David Suzuki Foundation,DavidSuzukiFoundation,215,
152755021841,CBC Nova Scotia,CBCNovaScotia,214,media
54626803959,Airliners.net,airliners.net,214,
6571279986,Ciara,ciaramusic,213,
1667842013480769,Politikal Memes,politikalmemes,212,
2001586436733101,BenBen CatCat,benbencatcatt,212,
899132313553217,Prince,prince,212,
105084882872306,Pinkbike,pinkbikecom,211,
945637902139621,Kulbir Jhinjer,KulbirJhinjerMusic,211,
137878173039610,Embroiderers' Guild of Victoria,embroiderersguildofvictoria,210,
493147784191199,Awesome homes and breathtaking views,JudyMaxwell67,210,
507150246035338,Loki & Friends,lokithecorgi,209,
591541370880457,Letterkenny Problems,letterkennyproblemsofficial,209,
105316007840066,Harm's Way running man to various songs,HarmsWayRunningManToVariousSongs,208,
106672932712721,Rick Ross,rickross,207,
452227345288812,Mr Rogers Guillotine Emporium,mrrogersguillotineemporium,207,
527745254366469,I Love Martial Arts,ILoveMartialArts.ca,207,
2344898815743803,Sex-i & GENT,sexi.kitti.babi,206,
109287631482,The Little Potato Company,LittlePotatoCo,205,
336527409800633,Alcohol Memes,alcoholmemes.official,205,
529520007078312,Life Made Sweeter,lifemadesweeter,205,
177183000662,Canada Remembers,CanadaRemembers,204,
699217870238569,Hoppers Dream,hoppersdream,204,
587981274632500,L'heure juste du camionneur,LHJDCmedia,203,
163724523639089,BMW Canada,BMW.Canada,203,
6002796793,Alanis Morissette,alanismorissette,203,
389117331212043,El Tio Boleas,mitioelboleas,202,
62680227685,CBC News: The National,thenational,201,media
130816317514838,100 करोड़ हिन्दुओ एक हो जाओ.,100karodhindu,201,
303944646303725,Leafs Rumours & Trades,mapleleafhotstove,201,
62047166085,Inside Vancouver,insidevancouver,201,
982015865177745,Gopi Sarpanch,GopiSarpanchOfficial,201,
246946452819634,Bored Tradesmen,BoredTradesmen,200,
491712934184801,Vivid Vision,vivivision,200,
1105915602887969,Ismaili Info,TheIsmaili.info,199,
206403696143064,FrugalCanadians,frugalcanadians,199,
53545824086,Just for Laughs,justforlaughs,199,
109331415836106,Just Kidding,JustKiddingPranks,198,
110468629077208,Sri Lankan Memes,slmemes,198,
197360157500,Canada Explorez sans fin,Explorezsansfin,198,
210980325660463,Stop Hating and Start Loving Justin Bieber,stophatingjustinlovejustin,198,
1395388930676322,Québec Insolite,qcinsolite,197,
630197330397062,My Miss Kitty-Face's Gang,mymisskittyface,197,
746857718664506,Lumina,emisiunea.lumina,195,
86274211357,6LACK,6LACK,195,
233198693378754,"107,3 Rouge",1073Rougefm,194,
366668143500502,અમૂલ્ય ગુજરાતી વાર્તાઓ.,amulyagujarativartao,194,
259880408024513,ትግርኛ Tigrigna,Tigraynanatna,193,
300773826658696,Healings & Intuitive Readings with Tracey Smith,HealingsandIntuitiveReadingswithTraceySmith,193,
103140284378500,Inspire Positive Soul Sensations,OfficiallyInspirePositiveSoulSensations,192,
1195389027160771,The Birds Papaya,thebirdspapaya,192,
182365048474566,Scott Moe,PremierScottMoe,192,
394694727321150,Funny Sexy Stuff,funnysexystuff,192,
545180415517089,Gym Memes Québec,GymMemesQuebec,190,
257789617657113,Rise Against Bullying,riseagainstbullying,190,
284122601810,Mahleej Sarkari,mahleejsarkari,190,
390413417817071,Garry Sandhu,OfficialGarrySandhuFanpage,190,
442578985848047,AphricanAce,AphricanAce,190,
101936987955395,NBA Memez,NBAMemez4You,189,
360465510638858,Toronto Pig Save,TorontoPigSave,189,
602606506546988,Taddart nneɣ,VillagesdeKabylie,189,
628813323876414,Best Haitians WorldWide,besthaitiansworldwide,189,
216141861779286,Éric Duhaime,eduhaime,188,
275748899129689,Le Tricheur,letricheur,188,
484097948382583,Hypersensibles et empathes,Hypersensibles,188,
1351779148234403,Tv 21 News Reporter ilyas Baig,ReporterilyasBaig,188,
18403180725,Scene,SCENE,188,
1899206206976868,Salina Shelly,SalinaShellyOfficial,188,
240089030013793,Wholesome Memes,wholesomememesyay,188,
242455749278108,Go Nawaz Sharif Go,GoNawazSharifGoMovement,188,
526550657405276,Krystal Clear Makeup,KrystalClearMakeup,188,
811793512220923,Rebel News,joinRebelNews,188,
1519334114988183,Lele Pons,lele,187,
55413166911,Trixx,ComedianTrixx,187,
5615702617,Matchbox Twenty,matchboxtwenty,187,
1650223701912241,Unwavering Faith,UnwaveringFaithPage,186,
177515742389601,Momo,gofindmomo,186,
405683086209417,Hardcore Calabrese,HardcoreCalabrese,186,
50200657032,Haligonia.ca,haligonia,186,
919953091669349,Mercúrio ∆,MercurioA1,186,
14996086810,Carey Price #31,CP00031,185,
209124472890800,BurnaBoy,Officialburnaboy,185,
332548273620424,Seviria Cosplay,seviriacosplay,185,
1740776919577853,DAD CORE,unclerickisdrunk,184,
295017453997865,የበለጸገች ኢትዮጵያ a Prosperous Ethiopia,ethiopiaProsperous,184,
239834629541365,Shahana Quazi,ShahanaQuazi,183,
307830376001487,Cassandra Fox,CassandraFoxDance,183,
408211822630442,Forever Christmas,ForeverChristmas123,183,
828126613908753,RJ Abhinav,RjAbhinavv,183,
9189674485,Ed Sheeran,EdSheeranMusic,183,
280111562041467,Live Love Fruit,livelovefruit,182,
285567581556423,"Hon. Candice Bergen, MP",CandiceBergenMp,182,
1516856835275038,About Islam,AbtIslamNet,181,
45309870078,Eminem,eminem,181,
890311544421908,Pouya,officialpouya,181,
10959868407,Sia,SiaMusic,179,
1375076236072702,Bunmi Laditan,BunmiKLaditan,179,
138364256188096,Hope For Wildlife,hopeforwildlife,179,
362061503931745,Alfaaz by ScoopNow,ScoopNowAlfaaz,179,
839324442839293,Sandra Prikker,SandrinhaPrikker,179,
402655366470792,BlaguesQuébec,BlaguesQuebec,178,
146108022097071,Anne of Green Gables,AnneofGG,178,
1964889273748085,Institute of Child Psychology,instituteofchildpsychology,178,
39734800649,Georges St-Pierre,georgesstpierre,177,
307807999350974,Good morning Quotes,GoodMorningQuotes1,177,
395068240843291,Rant,rantvideos,177,
568710063623890,Star Canada TV,starcanadatv,177,
103186383384556,Miss My Mum,missmymum62,176,
2024022411153085,Madic 100 frontière,mamadi.conde17,176,
151158894980113,Scott McGillivray,EverythingScottMcgillivray,175,
1525703137739489,Brazzers,TheBrazzersOfficial,175,
195770647264455,قُلْ هُوَ اللَّهُ أَحَدٌ اللَّهُ الصَّمَدُ  لَمْ يَلِدْ وَلَمْ يُولَدْ,allah.allah.allahmuhamad,175,
245474065556503,Amin Amir page-ka Ra'iga,AminAmirArts,175,
284901738244182,HERMANcomics,HERMANcomics,175,
605242016301295,Shitpost:76,Shitpost76,175,
87479619902,Bilal Khan,bilalkhanmusic,175,
176786686074435,Aviation In Asia,AviationinAsia,174,
242567287243,Bruno Mars,brunomars,174,
654153755031835,Krap Videos,KRAPVIDS,174,
1428340240734249,Plaisir et Bien-Être,plaisiretbienetremediaweb,173,
486273498146486,Spotted : Clients de marde,Spottedclientsdemarde,173,
334867149911874,George Ezra,georgeezramusic,173,
609110565903296,Train Your Probie,trainyourprobie,173,
1116531951785917,Suki The Cat,sukiicat,172,
201543853273158,Moalifc,moalifc,172,
220148401450297,زهور ولوازم اعراس عسوله,swlhLlalabWalhdaya,172,
222897357844568,Jeff Mack Designs,JeffMackDesigns,172,
10170365846,Travis Barker,travisbarkerofficial,171,
104348539974160,Stoner Memes,stonermemesofficial,171,
1401459733490452,Canadian,CanadianCommunity,171,
151140511662139,Steele Mazda,steelemazda,171,
175889629057,Lush Cosmetics North America,lushcosmetics,171,
193088087988,Romona Keveza,OfficialRomonaKeveza,171,
226718167852556,Blunt,Blunt.Inc,171,
485338141556769,Royal Canadian Mounted Police in Manitoba,rcmpmb,171,
107721250664055,S a d,TrendingTV1,170,
1744564602422397,Diego Saul Reyna,DiegoSaulReyna,170,
494940933934716,Trailer Park Boys Memes,TheRealTPBM,170,
548874401831845,Dan + Shay,DanAndShay,170,
1531252906968859,Muster Point Memes,MusterPointMemes,169,
872204589474989,CTV News Winnipeg,ctvnewswinnipeg,168,media
